source,keyword,job_label,title,company,industry,location,experience,skills,salary,deadline,url,crawled_at,description
리멤버,Business Analyst,사업분석(BA),Business Operations Analyst (COO Office),(주)윌로그,,서울특별시 강남구,1~5년,"SQL, Tableau, 통계, KPI, Python",,2026-06-14,https://career.rememberapp.co.kr/job/postings/313077,2026-06-12 09:44,"[경영 지표 관리 & 리포팅]
•영업 실적, 월별·분기별 결산, 주요 KPI 등 핵심 경영 지표 취합·검증·관리
•KPI 대시보드 및 정기 리포트 작성 (COO 보고용 포함)
•데이터 수집 일정 및 제출 프로세스 운영, 부서별 마감 일정 관리
•데이터 누락 및 오류 발생 시 관련 부서 커뮤니케이션 및 이슈 해결

[COO Office 운영 & 전사 협업]
•운영, 재무, 영업, 프로덕트 등 전사 조직과의 Cross-functional 협업
•COO 의사결정 지원을 위한 자료 작성 및 회의 운영 지원
•전사 프로젝트 및 TF 운영 지원, 진행 현황 관리 및 Follow-up
•이사회, 주주총회 등 주요 회의체 자료 준비 및 운영 지원

[투자 및 전략 프로젝트 지원]
•투자사 보고 자료 및 IR 관련 실무 지원
•투자사 요청 자료 취합 및 데이터룸 운영 지원
•경영 계획 및 전략 프로젝트 관련 리서치·데이터 분석 수행
•투자, 전략, 사업 운영 관련 프로젝트 참여 및 실행 지원

[합류 시 얻게되는 경험]
•COO와의 긴밀한 협업을 통한 전사 운영 구조 이해
•경영 지표 관리부터 투자·전략 프로젝트까지 폭넓은 업무 경험
•빠르게 성장하는 글로벌 스타트업의 의사결정 과정 경험
•Business Operations, Strategy, Chief of Staff, 경영기획 등으로의 커리어 확장 기회 •인턴 또는 신입 ~ 경력 5년 이하
-인턴 : 6개월 이상 근무 가능자 (졸업 예정자 포함)
-경력직 : 유관 업무 경험 보유자 우대
•Excel / Google Sheets 활용 역량 보유
(피벗테이블, 함수, 데이터 정리 수준 이상)
•숫자와 데이터를 정확하게 다루는 꼼꼼함
•다양한 부서 및 이해관계자와의 원활한 커뮤니케이션 역량
•일정 및 프로세스 관리 능력
•높은 책임감과 자기주도성
•빠른 학습 능력 및 성장 의지 •경영기획/ 사업기획/ 전략기획/ 운영기획/ 재무/ IR 관련 경험
•스타트업 또는 빠르게 성장하는 조직 근무 경험
•SQL/ Python/ Tableau 등 데이터 분석 도구 활용 경험
•경영진 보고 자료 또는 IR 자료 작성 경험
•영어 커뮤니케이션 역량
•경영학·산업공학·통계학·수학 등 관련 전공"
리멤버,Business Analyst,PM·PMO(프로젝트),[쿠팡] 데이터 분석 및 인사이트 담당자 (경력2년이상/주니어),쿠팡(주),,서울특별시 송파구,2~4년,"SQL, Tableau, Power BI, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/313075,2026-06-12 09:44,"•  PJT의 End-to-End에서 Insight를 발굴하여 의사결정을 지원
• 프로젝트 진행 중 발생하는 문제에 대해 데이터 기반으로 현황을 파악하고 이슈 및 개선 포인트 도출
• 간단한 SQL 조회를 통한 데이터 확인 및 리포트 지원
• Power BI를 활용한 데이터 시각화 • SQL 기본 문법에 대한 이해 (SELECT, WHERE, GROUP BY 수준 / 실무 경험 없어도 무관)
• 데이터에 대한 거부감 없이 숫자와 지표를 이해하려는 태도를 가진 분
• 주어진 업무를 꼼꼼하게 정리하고 끝까지 책임감 있게 수행하는 분
• 문제 상황에서 ""왜?""를 생각하며 논리적으로 정리하려는 자세를 가진 분
• 문제를 덩어리로 보지 않고 쪼개서 생각하는 분 (현상을 원인/가설/데이터로 나누어 정리하려는 태도)
• 완벽하지 않아도 끝까지 해보려는 실행력과 성실함을 가진 분
• 배우는 속도가 빠른 분 • SQL을 활용한 데이터 추출 및 가공 경험
• Power BI, Tableau 등 BI 툴 사용 경험
• Python을 활용한 데이터 분석 경험
• 로그 데이터 또는 대용량 데이터 처리 경험"
리멤버,Business Analyst,데이터 분석가,[쿠팡] 데이터 분석가 (풀필먼트),쿠팡(주),,서울특별시 송파구,4년 이상,"SQL, ETL, Tableau, A/B, 통계, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/312818,2026-06-12 09:44,"직무 소개
FME(First Mile Experience) 분석팀의 Principal Data Analyst / Data Analyst는 쿠팡의 풀필먼트 센터(FC) 운영팀 및 주문 분배·포장 플랫폼팀이 의사결정에 필요한 데이터를 적시에, 정확하게 제공합니다. 구체적으로:
- 스테이크홀더가 필요한 시점에 정확한 데이터를 사용할 수 있도록 데이터 인프라(파이프라인, 마트 테이블, 대시보드)를 구축합니다
- 검증, 백필, 거버넌스 프로세스를 통해 KR/TW 양 시장의 데이터 정확성과 정합성을 확보합니다
- 표면적인 수치를 넘어 근본 원인을 파악하고 실행 가능한 개선 기회를 도출하는 심층 분석을 수행합니다
SQL, 데이터 ETL 개발, 데이터 무결성을 활용하여 확장 가능한 데이터 파이프라인 구축부터 리더십을 위한 실행 가능한 인사이트 도출까지, 모든 단계의 분석을 수행합니다. Engineering 및 Product 팀과 긴밀히 협업하여 비즈니스 목표를 달성하고, 기존 데이터의 부족한 부분을 식별하여 새로운 데이터 수집 포인트를 도입하거나, 기존에는 불가능했던 새로운 분석 방법을 개발합니다.


업무내용
FC 운영 End-to-End 분석
- Core, Fresh, PICO 등 다양한 FC 유형에 걸친 입고(입고, 진열, 보충, 재고이관) 및 출고(집품, 포장, 출고) 프로세스 관련 프로젝트에 대해 엔드투엔드 분석 지원
- FC 프로덕트팀, 운영팀 및 DS팀이 프로세스 최적화를 수행함에 있어 데이터 기반 의사결정을 할 수 있도록 인사이트 제공
- KR 및 TW 시장 전반의 FC 성과 메트릭에 대한 가시성을 제공하는 자동화된 데이터 파이프라인 및 대시보드 구축·유지보수

플랫폼(주문 분배 & 포장) End-to-End 분석
- 주문 분배 로직, 풀필먼트 최적화 시뮬레이션, 포장 시뮬레이션 관련 플랫폼 레벨 프로젝트에 대해 엔드투엔드 분석 지원
- 플랫폼 엔지니어링 및 프로덕트팀이 시스템 변경, 신규 FC 셋업, 비용 최적화 이니셔티브를 평가하는 데 필요한 데이터 제공
- 복잡한 플랫폼 동작을 명확하고 의사결정 가능한 인사이트로 전환하는 시뮬레이션 분석 프레임워크 및 모니터링 대시보드 구축

데이터 인프라 & 거버넌스
- FC 및 플랫폼 팀의 분석 기반이 되는 데이터 파이프라인(Airflow DAG) 및 마트 테이블(Hive/Presto) 설계 및 관리
- 검증, 백필, 거버넌스 프로세스를 통한 데이터 무결성 및 크로스 마켓(KR/TW) 정합성 확보
- 미사용 자산 정리 및 데이터 품질 지속 개선을 통한 신뢰할 수 있는 데이터 생태계 유지

실험 설계 & 인과적 영향 측정
- FC 운영 및 시스템 변경의 핵심 풀필먼트 OKR에 대한 실제 영향을 측정하기 위한 A/B 테스트 및 인과 추론 분석(예: 이중차분법) 설계·수행
- 새로운 이니셔티브의 실행/중단 의사결정을 뒷받침하는 통계적으로 엄밀한 근거 제공

이해관계자 협업
- FC 운영, 플랫폼 엔지니어링, 프로덕트, DS 등 유관 부서와 협업하여 비즈니스 질문을 분석 프레임워크로 전환하고 시의적절하고 높은 품질의 답을 제공 - 대규모 데이터 분석을 위한 SQL (Presto/Hive) 역량
- 데이터 ETL 개발 및 파이프라인 오케스트레이션 (예: Airflow) 경험
- 대시보드 및 리포트 구축 경험 (예: Tableau, Zeppelin)
- A/B 테스트 및 인과 추론을 포함한 통계적 방법론에 대한 이해
- Engineering, Product, Operations 팀과의 크로스 펑셔널 협업 역량 - 풀필먼트 센터 운영 도메인 지식 (입고/출고 프로세스, WMS 개념)
- 주문 분배 또는 물류 플랫폼 분석 경험
- 데이터 분석 및 자동화를 위한 Python 역량
- 다중 시장 환경에서 서로 다른 데이터 시스템을 다룬 경험
- 문제 정의부터 의사결정 지원까지 엔드투엔드 분석 프로젝트를 리드한 경력
- AI/ML 도구(예: LLM 기반 코딩 어시스턴트, GenAI)를 활용하여 분석 워크플로우를 효율화한 경험 — 쿼리 자동 생성, 데이터 파이프라인 개발 가속화, 인사이트 요약"
리멤버,Business Analyst,데이터 분석가,[쿠팡] 데이터 분석가,쿠팡(주),,서울특별시 전체,3~12년,"SQL, Tableau, A/B, 통계, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/312549,2026-06-12 09:44,"•	비즈니스 운영 효율화를 위한 의사결정 지원 시스템 개발
•	도메인 데이터 분석을 통해 인사이트 도출 및 핵심 지표 정의/개선
•	리포트, 알고리즘, 분석 결과를 기술/비기술 이해관계자 모두에게 커뮤니케이션
•	지표 개발 요청의 우선순위를 설정하고 주니어 BA 리딩 및 주요 프로젝트 추진
•	보고서 및 시스템을 최신 상태로 유지하고, 신기술 및 방법론 도입/적용
•	프로젝트 산출물, 의사결정 과정, 최종 결과에 대한 문서화
•	이해관계자와 협업하여 요구사항을 정의하고, 이를 실행 가능한 Task로 전환하여 기한 내 고품질 결과물 도출
•	AI/LLM 등 최신 기술을 분석 업무에 접목하여 인사이트 도출의 속도와 품질을 높이는 시도
•	반복적인 데이터 추출·리포팅 업무의 자동화 파이프라인 구축 및 개선 •	데이터 분석 관련 실무 경력 3년 이상 (또는 그에 준하는 프로젝트 경험)
•	SQL 능숙, Python 활용 가능 (데이터 추출·분석·자동화를 코드로 수행할 수 있는 수준)
•	데이터를 기반으로 문제를 정의하고, 분석을 통해 실행 가능한 해결책까지 도출해본 경험
•	분석 결과를 다양한 이해관계자(기획, 개발, 리더십)에게 명확하게 전달하는 커뮤니케이션 역량
•	분석 결과가 실제 비즈니스 지표(매출, 비용, 고객 경험 등) 개선으로 이어진 임팩트 사례 보유 
•	통계 분석, A/B 테스트 등 정량적 의사결정 방법에 대한 기본적 이해
•	여러 팀과 협업하며 프로젝트를 주도적으로 이끌어본 경험 •	AI 도구(ChatGPT, Copilot 등)를 업무에 활용해 생산성을 높여본 경험
•	Airflow 등 스케줄링 도구를 활용하거나, 반복 업무를 스크립트로 자동화해본 경험
•	Tableau 등 시각화 도구를 활용한 대시보드·리포트 구축 경험
•	리테일/이커머스 도메인에서의 분석 경험
•	대용량 데이터 처리 환경(Spark, Hive 등) 활용 경험
•	GitHub 등을 활용해 분석 코드나 쿼리를 체계적으로 관리하고 팀과 공유해본 경험"
리멤버,Business Analyst,데이터 분석가,[딥다이브] 데이터 분석가,(주)딥다이브,,서울특별시 성동구,2년 이상,"SQL, Tableau, Looker Studio, Looker, A/B, KPI",,상시채용,https://career.rememberapp.co.kr/job/postings/308933,2026-06-12 09:44,"• 주요 KPI, 가설에 대한 지표를 정의하고, 해석하여 가설 검증 및 action item 도출
• 상품 생애주기, 고객, 자사몰 UI/UX 등 다양한 차원의 데이터 분석 및 인사이트 제공
• A/B 테스트 설계, 메타 AA 데이터 추출 등 데이터 유관 업무 지원 • 유관 경력 최소 2년 이상이신 분
• 높은 수준의 SQL 역량을 바탕으로 복잡한 데이터를 자유자재로 다루실 수 있는 분
• 비즈니스 요구사항을 데이터 로직으로 전환하고 문서화할 수 있는 능력이 있으신 분
• 분석 내용을 구성원들이 이해하기 쉽게 전달하고 소통할 수 있는 분
• 문제 원인을 파악하고, 개선여부를 판단할 수 있는 지표를 정의해본 경험이 있는 분
• 데이터 분석 결과를 통해 유의미한 임팩트를 만들어낸 경험이 있는 분
• Tableau, Looker Studio와 같은 시각화 툴 사용 경험이 있으신 분 • 항상 why를 생각하며 해결하고자 하는 문제의 본질을 해결하기 위한 최적의 방법을 생각하는 분
• A/B 테스트 실험 설계, 운영, 결과 후 액션 아이템 제시까지 진행해본 경험이 있으신 분
• 꼼꼼하고 체계적인 업무관리 프로세스를 갖고 계시며 기록이 습관이신 분
• 데이터를 통해 최대한의 임팩트를 낸다는 목적을 위한 다양한 요구사항을 받아들일 수 있는 유연성이 있는 분
• 패션 업계에서 분석 경험이 있으신분"
리멤버,Business Analyst,사업분석(BA),[쿠팡로지스틱스서비스] Senior Business analyst(EHS),쿠팡(주),,서울특별시 강남구,3~12년,"SQL, Power BI, 통계, KPI, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/308727,2026-06-12 09:44,"1. EHS 전략·기획 및 성과관리
•	연간 EHS 목표 및 실행 과제 수립을 위한 데이터 정리 및 분석 지원
•	전략 과제 진행 현황 트래킹 및 관리 자료 작성
•	내부 보고자료 및 전략 관련 문서 작성 지원
•	EHS 전략 과제의 실행 결과를 성과 지표 관점에서 정리 및 분석

2. EHS 데이터 분석 및 리포팅
•	EHS 관련 데이터 수집, 정합성 관리 및 품질 이슈 정리
•	Excel, Power BI를 활용한 KPI 분석 및 대시보드 유지·개선
•	DAX, 쿼리(SQL 등)를 활용한 데이터 추출 및 분석
•	사용자 요구사항을 반영한 리포팅 구조 개선

3. EHS 디지털·프로세스 개선 및 자동화
•	EHS 리포팅 및 관리 프로세스 분석을 통한 효율화 과제 발굴
•	Power Automate를 활용한 데이터 수집, 리포팅, 알림 프로세스 자동화 지원
•	수작업 기반 EHS 보고 프로세스의 자동화 및 표준화 추진
•	EHS 시스템 및 디지털 도구 활용성 개선 지원

4. EHS 시스템 및 데이터 기반 업무 지원
•	EHS 시스템 내 데이터 구조 이해 및 활용 지원
•	시스템 데이터와 리포팅 간 연계 구조 이해 및 개선
•	EHS 데이터 기반 업무 수행을 위한 운영 지원 및 사용자 커뮤니케이션
•	EHS 내·외 유관부서 간 협업 지원 •	EHS, 데이터 분석 또는 BA 경력 3년 이상
•	Excel 고급 활용 능력 (함수, 데이터 모델링, 대용량 데이터 처리)
•	쿼리(SQL 등)를 활용한 데이터 추출, 분석 및 구조 이해 능력
•	Power BI 대시보드 설계 및 데이터 모델링 경험
•	데이터 기반 분석 및 문제 해결에 대한 기본적인 이해
•	문서화 및 보고자료 작성 역량 •	모델링/통계 분석을 위한 언어 및 패키지 등에 익숙하신 분 (Python, R 등)
•	Power Automate 기반 업무 자동화 설계 및 운영 경험
•	MS Power Platform(Power Apps 포함) 사용 또는 학습 경험
•	글로벌 EHS 시스템 또는 EHS 데이터 관리 경험
•	EHS 관련 자격증 또는 관련 실무 전문성"
리멤버,Business Analyst,AI·ML·DL,Data Analyst [Business Insight],(주)여기어때컴퍼니,,서울특별시 강남구,5~10년,"SQL, 전처리, Tableau, 통계, 퍼널, 리텐션, 코호트, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/302598,2026-06-12 09:44,"• 여기어때 ​비즈니스 과정에서 ​발생하는 데이터를 기반으로 인사이트를 도출하는 업무 수행
• 서비스 카테고리별 다양한 대시보드 구축 및 리드를 통한 전사 구성원의 데이터 기반 의사결정 지원
• 도메인에서 발생하는 데이터 파악 및 처리를 통한 표준화된 마트 구축 및 운영
• 전사 다양한 부서에서 고민하고 있는 의사결정 문제를 데이터 기반으로 해결하기 위한 적극적인 소통 및 협업 진행
• 센터 내 각 분야 데이터 전문가와 협업하여 전사 데이터 거버넌스 리드 및 다양한 AI 도구 활용을 통한 데이터 기반 비즈니스 임팩트 창출 기여 • 마트 개발 및 대시보드 구축, 인사이트 분석 등 5년 이상 데이터 분석 관련 경험이 있는 분
• 리텐션 분석, 코호트 분석, 퍼널 분석 등 프로덕트 데이터 분석 방법에 대한 이해도가 높은 분
• 서비스 핵심 지표를 설정하고, 지표 성장을 위해 다양한 가설을 수립·실험하며 직접 서비스 개선을 경험한 분
• SQL, Python 등을 활용해 데이터 수집, 전처리, 마트 구축, 탐색·모델링, 결과 보고서 작성 • 등 일련의 데이터 분석 과정을 수행한 경험이 있는 분
• 유연성, 추진력, 신뢰성 등 긍정적인 태도를 갖추고 비즈니스에 대한 이해도가 높은 분 • 데이터를 활용해 복잡한 문제를 해결하는 데 능숙한 분
• 고객 행동 데이터 및 레거시 데이터를 활용한 대용량 데이터 분석 경험이 있는 분
• 데이터 분석을 통해 인사이트를 도출하고, 이를 활용해 비즈니스 개발 및 고도화를 경험한 분
• Tableau 등 보고 도구에 대한 깊은 이해 및 SQL, Python 등 분석 도구 활용에 능숙한 분
• AWS, GCP 등 환경에서 다양한 AI 도구를 활용한 데이터 분석 및 배치 자동화 경험이 있는 분
• 통계, 데이터사이언스, 컴퓨터사이언스, 경영정보, 산업공학 관련 전공인 분"
리멤버,Business Analyst,데이터 분석가,[쿠팡이츠] 데이터 분석가,쿠팡(주),,서울특별시 강남구,4년 이상,"SQL, ETL, A/B, 통계, KPI, 리텐션, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/308034,2026-06-12 09:44,"* 도메인 지식을 통해 Coupang Eats 전체조직(배달 운영부터 판매자 운영까지)에 걸쳐 다양한 프로젝트 진행
- A/B 테스트 설계·실행·분석: 매달 수백 개 테스트 진행, 고객/비즈니스 영향 평가.
- 데이터 파이프라인 구축 및 데이터 분석툴 개발: Airflow 기반 파이프라인 설계 및 트래픽·리텐션 분석.
- 운영 의사결정 지원: 예) 필요한 배달원 수 산출, 지역별 수요 예측 및 선도 프로젝트 포함


핵심 KPI: A/B 테스트 성공률 및 인사이트 도출, 고객 리텐션 개선 운영, 효율성 지표(배달 시간, 비용 절감 등)
* Coupang Eats 의 전반적인 성장과 비즈니스현황에 대한 오너십을 갖고, 이해관계자 및 비즈니스 리더와 협력하여 새로운 사업기회와 개선영역을 파악
* 비즈니스 요구와 우선순위에 대한 이해를 바탕으로 운영 및 판매자 데이터를 심층적으로 분석하고 사업확장 방법을 파악
* 단순보고 및 데이터 시각화 업무부터, 고객의 행동 및 비즈니스 동향을 파악하고 비즈니스적 의사결정을 도울 수 있는 복잡한 모델생성 업무까지 다양한 프로젝트진행
* 기술적인 부분을 모르는 이해관계자에게 분석결과를 효과적이고 간결하게 공유할 수 있는 커뮤니케이션 - 비즈니스 문제 해결을 위해 데이터 분석, 애널리틱스, 또는 데이터 사이언스를 적용한 5년 이상의 경력
- SQL에 대한 강한 숙련도와 ETL, 데이터 모델링, 대규모 데이터셋 경험
- 특정 비즈니스 도메인, 프로덕트 영역, 또는 운영 기능에 대한 분석 오너십 경험
- 데이터 인사이트를 비즈니스 성과로 연결할 수 있는 뛰어난 분석적 사고력
- 빠르게 변화하고 불확실한 환경에서 다양한 조직과 협업한 경험 - 정량적 전공(STEM, 금융, 경제학, 통계 등) 학사 학위
- 데이터 분석, 모델링, 실험을 위한 Python 활용 경험
- 예측, 최적화, 또는 적용형 머신러닝 모델 경험
- 이커머스, 푸드 딜리버리, 물류, 마켓플레이스 플랫폼 경험
- Data Science, 고급 애널리틱스, AI 기반 비즈니스 역할로의 성장에 대한 관심
- 석사(MS) 또는 MBA 학위 보유자 우대
- 업무 언어로서 영어 사용 가능하신 분 우대"
리멤버,Business Analyst,데이터 분석가,Data Analyst (Coupang Eats),쿠팡(주),,서울특별시 전체,5년 이상,"SQL, ETL, Tableau, Power BI, A/B, KPI, 리텐션",,상시채용,https://career.rememberapp.co.kr/job/postings/307298,2026-06-12 09:44,"* 도메인 지식을 통해 Coupang Eats 전체조직(배달 운영부터 판매자 운영까지)에 걸쳐 다양한 프로젝트 진행
- A/B 테스트 설계·실행·분석: 매달 수백 개 테스트 진행, 고객/비즈니스 영향 평가.
- 데이터 파이프라인 구축 및 데이터 분석툴 개발: Airflow 기반 파이프라인 설계 및 트래픽·리텐션 분석.
- 운영 의사결정 지원: 예) 필요한 배달원 수 산출, 지역별 수요 예측 및 선도 프로젝트 포함
핵심 KPI: A/B 테스트 성공률 및 인사이트 도출, 고객 리텐션 개선 운영, 효율성 지표(배달 시간, 비용 절감 등)
* Coupang Eats 의 전반적인 성장과 비즈니스현황에 대한 오너십을 갖고, 이해관계자 및 비즈니스 리더와 협력하여 새로운 사업기회와 개선영역을 파악
* 비즈니스 요구와 우선순위에 대한 이해를 바탕으로 운영 및 판매자 데이터를 심층적으로 분석하고 사업확장 방법을 파악
* 단순보고 및 데이터 시각화 업무부터, 고객의 행동 및 비즈니스 동향을 파악하고 비즈니스적 의사결정을 도울 수 있는 복잡한 모델생성 업무까지 다양한 프로젝트진행
* 기술적인 부분을 모르는 이해관계자에게 분석결과를 효과적이고 간결하게 공유할 수 있는 커뮤니케이션 - Business Analyst, Data Analyst, FP&A, Data Scientist 등 데이터 분석 기술을 필요로하는 업무 경험
- Excel, Tableau, Power BI 와 같은 데이터 시각화 툴 사용 경험
- 대규모 사업부의 성과 및 분석 담당 경험
- SQL/HQL 전문지식과 ETL 및 dimensional modeling 경험
- 분석적이고 디테일에 강하며, 비즈니스 감각이 있으신 분
- 업무의 우선 순위를 효율적으로 정하고, 빠르고 역동적인 환경에서 효과적인 결과를 달성할 수 있는 역량 (멀티태스킹 역량) - 정량분야의 학사 (STEM, Finance, Economics, Statistics)
- 공학 및 비즈니스 학위 (석/박사 or MBA)
- 이커머스, 음식배달업계, 또는 IT 산업 경험자"
리멤버,Business Analyst,데이터 분석가,"비즈니스 데이터 분석 (15년 이상, 실장급)",(주)에버브레인써치,,서울특별시 강남구,15~22년,"SQL, KPI, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/305346,2026-06-12 09:44,"• 데이터분석실 운영 및 분석 프로젝트 리딩
 • 거래 및 온체인 데이터를 활용한 분석과 인사이트 도출, 임원 리포팅
 • 데이터 분석 기반 비즈니스 액션 기획 및 제안
 • 주요 비즈니스 KPI 기획 및 개선 • 15년 이상 데이터 분석 및 활용 업무 경력을 보유하신 분
 • SQL, Python을 활용한 분석 실무 역량을 보유하신 분
 • 팀장 이상 포지션에서 5년 이상 경력을 보유하신 분 
 • 복잡한 데이터를 구조화하여 리포트/대시보드로 전달한 경험이 있으신 분 • 투자 및 금융 관련 데이터 분석 경험이 있으신 분
 • 본인 기여도가 높은 데이터 프로젝트 리딩 경험이 있으신 분
 • 기획력 및 논리적인 커뮤니케이션 스킬을 보유한 분"
리멤버,Business Analyst,마케팅 전략·기획,[CJ올리브영] 글로벌몰 그로스 데이터 분석가,CJ올리브영(주),,서울특별시 용산구,4~8년,"SQL, GA4, Funnel, Retention, Cohort, Amplitude",,상시채용,https://career.rememberapp.co.kr/job/postings/296299,2026-06-12 09:44,"올리브영 글로벌몰의 고객 행동 분석 및 그로스 분석 담당자

- Amplitude 분석 체계 고도화를 통해 유저 행동 분석의 기준과 구조를 정립하는 역할
- SQL, Amplitude, GA4 등을 활용한 고객 행동 분석 및 개선 인사이트 도출
- 조직 내 데이터 리터러시 문화 및 분석 활용 수준 강화 [이런 경험이 필요합니다]
- Product/Growth Analytics 실무 경력 4년 이상
- 글로벌 서비스 또는 온라인 커머스 환경에서의 유저 행동 데이터 분석 경험
- Funnel, Retention, Cohort 등 고객 행동 분석을 통한 실제 성과 개선 경험
- 이벤트 및 프로퍼티 구조에 대한 이해와 분석 활용 역량
- SQL 기반 데이터 구조 이해 및 분석 역량
- 분석 결과를 구조적이고 논리적으로 전달할 수 있는 커뮤니케이션 역량
- 마케팅/프로덕트 등 유관 조직과 협업하며 분석을 수행한 경험

[이런 분을 기대합니다]
- 유저 행동 데이터를 구조적으로 해석하고 기준을 만들고 싶은 분
- 조직 전체의 분석 수준을 끌어올리는 역할에 동기부여를 느끼는 분 - 이벤트/텍소노미 설계 및 운영 경험
- 글로벌 서비스 유저 행동 데이터 분석 경험
- 분석 기준, 운영 정책, 가이드 문서 수립 경험
- 일본어 커뮤니케이션 가능자 (업무 협업 수준"
리멤버,Business Analyst,데이터 분석가,[플랫폼 사업] Data Analyst (시니어),(주)힐링페이퍼,,서울특별시 강남구,5년 이상,"데이터 마트, A/B, 통계, 코호트, Python",,2026-06-30,https://career.rememberapp.co.kr/job/postings/288071,2026-06-12 09:44,"• 다양한 ​팀과의 ​협업 속에서 분석 ​전략을 설계하고, ​문제를 구조화하여 해결해요.
• 데이터를 기반으로 비즈니스와 서비스의 현황을 진단하고, 액션 아이템을 도출해요.
• 목표 달성을 위한 가설을 설정하고, A/B 테스트 및 실험 설계를 주도해요.
• 조직의 데이터 리터러시를 향상시키기 위한 대시보드, 마트, 문서 체계를 설계하고 운영해요. • 데이터 분석/모델링 분야에서 5년 이상의 실무 경험이 있으신 분
• 문제를 구조화하고, 다양한 팀과의 논의를 통해 분석의 방향성과 우선순위를 리딩할 수 있으신 분
• 주어진 분석을 하기보다, '왜'라는 질문을 가지고 인사이트를 찾아낼 수 있으신 분
• 유저 분석 프레임워크(AARRR, 코호트, 세그먼트 등)에 깊이 있는 고민과 실행 경험이 있으신 분 • 파트/프로젝트 단위의 분석 리드 경험 또는 역량이 있으신 분
• Python 또는 R 등을 활용한 통계 분석 경험이 있으신 분
• 데이터 마트 및 데이터 파이프라인 구축 또는 유저 행동 로그 설계 경험이 있으신 분"
리멤버,Business Analyst,데이터 분석가,데이터 분석가,(주)컬리,,서울특별시 강남구,3년 이상,"SQL, Tableau, Looker Studio, Looker, 통계, Python, Amplitude",,상시채용,https://career.rememberapp.co.kr/job/postings/291341,2026-06-12 09:44,"• 프로덕트 기능 개선을 위한 지표 정의, 로그 설계, AB 테스트, 성과 분석 수행
• 각 기능 이용 현황을 모니터링할 수 있는 대시보드 개발
• 프로덕트 현황 분석을 통한 문제점 발굴, 개선 방향 제안 • 유관 업무 경력 3년 이상이신 분
• 로그 설계/분석이 가능한 분
• 통계학 기본 지식
• SQL에 대한 경험, 논리적 사고를 기반으로 하여 가독성 높게 쿼리를 작성하시는 분
• 복잡한 데이터 지표를 다양한 직군이 이해하기 쉬운 언어로 정의하고 커뮤니케이션할 수 있는 분 • 데이터 시각화 툴(Tableau, Looker Studio, Amplitude 등) 사용 경험이 있으신 분
• Git을 통한 코드 관리에 익숙하고 Airflow를 활용하여 배치 운영 경험이 있으신 분
• Python, R 등을 이용한 데이터 가공 및 분석 경험이 있으신 분
• 커머스, 물류 또는 로그 분석 프로젝트의 경험이 있으신 분
• 컴퓨터 공학, 통계학, 산업공학 등 관련 학위 보유하신 분"
리멤버,Business Analyst,데이터 엔지니어,[빗썸] 비즈니스 데이터 분석기획 팀장,(주)빗썸,,서울특별시 강남구,8~15년,"SQL, KPI, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/286075,2026-06-12 09:44,"• 데이터분석팀 운영 및 분석 프로젝트 리딩
• 거래 및 온체인 데이터를 활용한 분석과 인사이트 도출, 임원 리포팅
• 데이터 분석 기반 비즈니스 액션 기획 및 제안
• 주요 비즈니스 KPI 기획 및 개선 • 8년 이상 데이터 분석 및 활용 업무 경력을 보유하신 분
• SQL, Python을 활용한 분석 실무 역량을 보유하신 분
• 팀장 이상 포지션에서 2년 이상 경력을 보유하신 분  
• 복잡한 데이터를 구조화하여 리포트/대시보드로 전달한 경험이 있으신 분 • 투자 및 금융 관련 데이터 분석 경험이 있으신 분
• 본인 기여도가 높은 데이터 프로젝트 리딩 경험이 있으신 분
• 기획력 및 논리적인 커뮤니케이션 스킬을 보유한 분"
리멤버,Business Analyst,데이터 분석가,[쿠팡로지스틱스서비스] 재고 발주 데이터 분석 및 개선 담당자,쿠팡(주),,서울특별시 송파구,4년 이상,"SQL, Python",,상시채용,https://career.rememberapp.co.kr/job/postings/284420,2026-06-12 09:44,"• 적정 재고 관리를 위한 발주 업무 개선과 품질 관리
• 물류 센터의 물량 확보 전략 수립
• 업무 효율성을 올리기 위한 프로세스 개선 및 자동화
• 재고 운영 관련 데이터 인사이트 추출, 효과적인 툴과 대시보드를 개발하여 인사이트 제시 • 물류 발주나 물류센터 입고관련 경험 4년 이상인 분
• 프로세스를 수립하거나 자동화 경험이 있으신 분
• 데이터 추출 및 분석 가능하신 분 (SQL, Excel Macro, Python 등)
• 필요한 데이터를 찾아 결정을 내리고, 데이터 기반으로 커뮤니케이션 및 설득하실 수 있는 분 • 변화가 많은 환경에서 우선순위를 정하고 빠르게 적응할 수 있는 분
• 목표(성장과 혁신)에 대해 비전을 제시하며 실행할 수 있는 분
• 고객과 시장에 대한 이해가 있으신 분
• 마감 기한에 맞춰 능동적으로 업무를 수행할 수 있는 분"
